,postcode,easting,northing,Unnamed: 0,price,date,type,seconds,years
15602008,S80EG,433440,382605,16714473,195000,2010-08-13 00:00,S,1281654000.0,2010.0
15284034,S118UG,433222,385567,6994310,67500,2001-03-28 00:00,T,985734000.0,2001.0
15285194,S118ZJ,433996,385818,20881667,320000,2015-06-12 00:00,F,1434063600.0,2015.0
15305046,S141AG,436725,382620,9223546,63000,2003-08-04 00:00,T,1059951600.0,2003.0
15610845,S88PX,435398,383504,16864357,114000,2010-07-30 00:00,T,1280444400.0,2010.0
15604558,S80RA,434693,383567,17045151,101350,2011-04-07 00:00,T,1302130800.0,2011.0
15285146,S118ZD,433862,385779,8326957,81000,2002-05-03 00:00,F,1020380400.0,2002.0
15603485,S80NG,434508,383332,11563800,157500,2005-08-12 00:00,S,1123801200.0,2005.0
15538155,S71NY,434151,385245,19196949,230000,2014-05-16 00:00,S,1400194800.0,2014.0
15537692,S71LN,434452,385274,8404564,18500,2002-04-04 00:00,S,1017874800.0,2002.0
15536363,S71DG,434761,385367,19800044,128500,2014-10-27 00:00,T,1414368000.0,2014.0
15284144,S118UL,433279,385516,16096841,158000,2009-07-06 00:00,D,1246834800.0,2009.0
15615148,S89QL,435306,384476,16225537,105000,2010-11-12 00:00,T,1289520000.0,2010.0
15538005,S71NP,434085,385631,20789245,599950,2015-06-10 00:00,S,1433890800.0,2015.0
15612168,S88TB,434962,383411,18885948,122500,2013-10-25 00:00,T,1382655600.0,2013.0
15613121,S89ED,434713,383985,14808276,124950,2007-03-23 00:00,T,1174608000.0,2007.0
15287006,S119HE,433004,384102,15809744,365000,2009-12-04 00:00,D,1259884800.0,2009.0
15603227,S80JJ,434405,383112,24232982,185800,2019-03-14 00:00,S,1552521600.0,2019.0
15539929,S72DR,433719,384354,20587921,250000,2015-03-24 00:00,T,1427155200.0,2015.0
15613302,S89EL,434723,384193,20557723,175000,2015-11-26 00:00,T,1448496000.0,2015.0
15538159,S71NZ,434125,385146,6525850,155050,2001-06-08 00:00,D,991954800.0,2001.0
15540127,S72EE,433631,384096,13285662,292500,2006-09-08 00:00,S,1157670000.0,2006.0
15281316,S118AQ,434243,385672,12622546,96000,2006-02-23 00:00,F,1140652800.0,2006.0
15614092,S89HP,435453,384127,14181086,143000,2007-09-14 00:00,S,1189724400.0,2007.0
15613323,S89EP,434798,383983,7105812,55000,2001-02-02 00:00,S,981072000.0,2001.0
15538578,S71RT,434236,384428,13081786,185000,2006-12-01 00:00,S,1164931200.0,2006.0
15537576,S71HQ,434324,384969,12877468,310000,2006-06-09 00:00,S,1149807600.0,2006.0
15611854,S88SW,434924,383294,7302718,43950,2001-06-15 00:00,T,992559600.0,2001.0
15613744,S89FY,435079,384588,17027933,104950,2011-03-04 00:00,F,1299196800.0,2011.0
15605065,S80SU,434342,383838,14149333,154950,2007-10-10 00:00,F,1191970800.0,2007.0
15286364,S119EG,433593,385019,22239549,179000,2017-12-05 00:00,F,1512432000.0,2017.0
15615379,S89RD,435654,384537,15890777,164750,2009-03-31 00:00,D,1238454000.0,2009.0
15614381,S89JG,435794,384095,17815908,223175,2012-04-20 00:00,D,1334876400.0,2012.0
15605502,S80ZB,435109,385276,10492732,82500,2004-09-23 00:00,S,1095894000.0,2004.0
15604281,S80PN,434531,383563,22725259,153000,2017-10-06 00:00,T,1507244400.0,2017.0
15282555,S118NU,433925,385970,7290774,76950,2001-09-07 00:00,T,999817200.0,2001.0
15612587,S89BY,434953,383980,10115326,90000,2004-01-30 00:00,T,1075420800.0,2004.0
15612098,S88TA,434891,383369,16412031,122500,2010-03-19 00:00,T,1268956800.0,2010.0
15536874,S71GF,434655,384984,7688088,75000,2002-12-16 00:00,T,1039996800.0,2002.0
15536587,S71DT,434693,385108,17772662,140000,2012-10-03 00:00,T,1349218800.0,2012.0
15538586,S71RU,434172,384772,6551856,32550,2001-06-15 00:00,F,992559600.0,2001.0
15604072,S80PA,434519,384029,19954559,95000,2014-08-01 00:00,T,1406847600.0,2014.0
15536539,S71DS,434643,385360,8982631,192500,2003-04-25 00:00,D,1051225200.0,2003.0
15540651,S72GT,433439,383581,17234392,347000,2011-08-16 00:00,S,1313449200.0,2011.0
15285434,S119AS,433520,385344,21401254,600000,2016-04-21 00:00,D,1461193200.0,2016.0
15540659,S72GT,433439,383581,19806875,545000,2014-12-03 00:00,D,1417564800.0,2014.0
15614146,S89HS,435714,384252,9900045,105000,2003-11-17 00:00,S,1069027200.0,2003.0
15325179,S24NT,434923,385802,24235004,125000,2019-02-01 00:00,T,1548979200.0,2019.0
15323017,S23HJ,435683,385168,6711514,47000,2001-08-17 00:00,T,998002800.0,2001.0
15540095,S72EB,433389,384055,19978972,223000,2014-11-12 00:00,S,1415750400.0,2014.0
15612840,S89DG,434871,383918,12870768,101500,2006-02-07 00:00,S,1139270400.0,2006.0
15602205,S80ET,433512,382543,21253317,250000,2016-05-05 00:00,T,1462402800.0,2016.0
15603979,S80NZ,434512,383823,8805567,62750,2002-07-12 00:00,T,1026428400.0,2002.0
15284730,S118XZ,433609,385703,10492020,100000,2004-07-09 00:00,T,1089327600.0,2004.0
15605747,S80ZW,435106,385414,15751421,102950,2009-11-27 00:00,S,1259280000.0,2009.0
15539903,S72DR,433719,384354,7638748,105250,2002-07-26 00:00,S,1027638000.0,2002.0
15614404,S89JH,435746,384088,22850015,377000,2017-12-20 00:00,S,1513728000.0,2017.0
15281737,S118DD,434793,385858,23680997,157000,2018-10-04 00:00,T,1538607600.0,2018.0
15284261,S118UP,433117,385391,18607465,158500,2013-10-10 00:00,T,1381359600.0,2013.0
15603942,S80NY,434309,383744,11264607,92000,2004-04-30 00:00,S,1083279600.0,2004.0
15615067,S89QE,435653,384424,13668596,97000,2006-09-11 00:00,T,1157929200.0,2006.0
15609050,S88BN,436284,382119,23911772,88500,2018-07-10 00:00,O,1531177200.0,2018.0
15282741,S118QE,433624,385829,9419024,97000,2003-07-14 00:00,T,1058137200.0,2003.0
15540474,S72GG,433286,383747,24359808,350000,2019-05-02 00:00,S,1556751600.0,2019.0
15610417,S88PB,435636,383328,14381240,220000,2007-05-10 00:00,D,1178751600.0,2007.0
15613072,S89EB,434663,384161,19385647,147800,2014-12-16 00:00,T,1418688000.0,2014.0
15538757,S71SA,434052,384870,9251491,107000,2003-01-14 00:00,T,1042502400.0,2003.0
15281646,S118BY,434810,385938,15478572,132000,2008-07-31 00:00,T,1217458800.0,2008.0
15614329,S89JE,435630,383987,11815771,52050,2005-06-10 00:00,T,1118358000.0,2005.0
15305550,S141GD,436889,383231,11291479,69950,2005-06-29 00:00,S,1119999600.0,2005.0
15604402,S80PW,434660,383292,10114650,131950,2004-12-22 00:00,F,1103673600.0,2004.0
15322229,S23DU,435577,385143,12942540,112500,2006-11-17 00:00,T,1163721600.0,2006.0
15603280,S80JR,434151,383786,23015477,260000,2017-12-28 00:00,O,1514419200.0,2017.0
15615137,S89QL,435306,384476,11786635,99500,2005-07-01 00:00,T,1120172400.0,2005.0
15322848,S23HB,435680,385468,21758081,135500,2016-01-08 00:00,T,1452211200.0,2016.0
15324248,S23WX,436593,385327,14486032,130000,2007-08-31 00:00,F,1188514800.0,2007.0
15281552,S118BL,434498,385926,16155361,128000,2009-05-18 00:00,T,1242601200.0,2009.0
15305540,S141GA,436990,383507,12106932,49950,2005-01-04 00:00,F,1104796800.0,2005.0
15603982,S80NZ,434512,383823,9584141,87000,2003-12-17 00:00,T,1071619200.0,2003.0
15540382,S72GA,433234,383982,22744062,313000,2017-07-14 00:00,S,1499986800.0,2017.0
15603953,S80NY,434309,383744,17254954,86950,2011-08-04 00:00,T,1312412400.0,2011.0
15603494,S80NH,434436,383690,8218803,67500,2002-09-06 00:00,T,1031266800.0,2002.0
15536108,S71BY,434847,385484,7289815,45000,2001-08-06 00:00,T,997052400.0,2001.0
15540355,S72ET,433260,384321,22261186,245000,2017-12-20 00:00,S,1513728000.0,2017.0
15537460,S71HG,434453,385042,23946418,276000,2018-12-03 00:00,T,1543795200.0,2018.0
15323531,S23PJ,435914,385131,13422427,81000,2006-07-07 00:00,S,1152226800.0,2006.0
15612962,S89DN,435016,384050,14344920,145650,2007-11-14 00:00,T,1194998400.0,2007.0
15611424,S88QW,434972,383098,12356735,178000,2006-03-10 00:00,D,1141948800.0,2006.0
15612455,S89BS,435037,383835,23917773,172500,2018-07-05 00:00,D,1530745200.0,2018.0
15284319,S118UR,433330,385479,20698052,128500,2015-09-10 00:00,F,1441839600.0,2015.0
15538242,S71PF,434175,384929,16565892,215000,2010-09-08 00:00,S,1283900400.0,2010.0
15603041,S80HY,434076,383220,17388971,290000,2011-08-01 00:00,D,1312153200.0,2011.0
15603107,S80JE,434430,383227,18250691,116500,2013-08-09 00:00,T,1376002800.0,2013.0
15612004,S88SZ,434912,383319,12051871,89500,2005-10-07 00:00,T,1128639600.0,2005.0
15539580,S72BY,434038,384234,8509069,186550,2002-07-30 00:00,S,1027983600.0,2002.0
15323811,S23QU,436115,385686,19211165,139995,2014-03-31 00:00,S,1396220400.0,2014.0
15286456,S119EP,433728,385000,12237000,185000,2005-05-13 00:00,T,1115938800.0,2005.0
15537381,S71HE,434483,384983,14229389,157000,2007-11-22 00:00,T,1195689600.0,2007.0
15537547,S71HP,434509,385200,10576716,169950,2004-07-16 00:00,S,1089932400.0,2004.0
15540738,S72HB,433404,383418,9219296,249950,2003-10-03 00:00,S,1065135600.0,2003.0
15540472,S72GG,433286,383747,22836140,332720,2017-09-05 00:00,S,1504566000.0,2017.0
15614879,S89NX,435510,383467,14568868,163000,2007-04-03 00:00,S,1175554800.0,2007.0
15536043,S71BW,434820,385640,15284103,110000,2008-01-11 00:00,T,1200009600.0,2008.0
15538513,S71RQ,434431,384735,6762906,74950,2001-07-27 00:00,T,996188400.0,2001.0
15611035,S88QF,434881,382746,24052187,204300,2018-12-19 00:00,T,1545177600.0,2018.0
15614799,S89NS,435640,383847,10958096,142000,2004-08-20 00:00,S,1092956400.0,2004.0
15604466,S80PW,434660,383292,13664954,140000,2006-07-07 00:00,F,1152226800.0,2006.0
15610549,S88PG,435648,383187,10532821,136500,2004-06-17 00:00,D,1087426800.0,2004.0
15539935,S72DS,433472,384386,6495006,35000,2001-07-13 00:00,S,994978800.0,2001.0
15305086,S141AJ,436808,382656,14104225,79950,2007-07-20 00:00,S,1184886000.0,2007.0
15612267,S88TH,434814,383541,8257836,37950,2002-02-08 00:00,T,1013126400.0,2002.0
15604839,S80RW,434724,383621,19763627,130410,2014-12-15 00:00,T,1418601600.0,2014.0
15281499,S118BH,434545,385839,8604346,56500,2002-03-28 00:00,T,1017273600.0,2002.0
15615042,S89QD,435655,384452,20457212,156000,2015-07-31 00:00,S,1438297200.0,2015.0
15610463,S88PE,435404,383080,8626176,51100,2002-01-24 00:00,T,1011830400.0,2002.0
15603858,S80NX,434329,383728,8648349,57500,2002-09-06 00:00,T,1031266800.0,2002.0
15610509,S88PE,435404,383080,24066473,172000,2018-11-30 00:00,S,1543536000.0,2018.0
15536060,S71BW,434820,385640,23530003,165000,2018-10-09 00:00,T,1539039600.0,2018.0
15540938,S72LE,433375,383220,21443212,265000,2016-12-02 00:00,F,1480636800.0,2016.0
15605971,S87BH,434040,382007,22954144,257500,2017-02-21 00:00,S,1487635200.0,2017.0
15612804,S89DF,434876,384066,17438141,102000,2011-06-20 00:00,S,1308524400.0,2011.0
15540035,S72DY,433861,384071,15205629,307500,2008-08-29 00:00,S,1219964400.0,2008.0
15322658,S23GX,435747,385416,17980911,118500,2012-09-14 00:00,T,1347577200.0,2012.0
15324022,S23SQ,436430,385518,11105516,89950,2004-12-16 00:00,F,1103155200.0,2004.0
15320513,S22BR,436771,384557,14507874,114000,2007-06-29 00:00,S,1183071600.0,2007.0
15602744,S80GZ,434282,383040,17038798,119500,2011-03-17 00:00,T,1300320000.0,2011.0
15613193,S89EF,434671,384006,19077714,153000,2014-01-06 00:00,T,1388966400.0,2014.0
15286772,S119FW,433139,384195,15230936,190000,2008-05-23 00:00,S,1211497200.0,2008.0
15614897,S89QA,435443,384435,8138526,54000,2002-06-28 00:00,T,1025218800.0,2002.0
15284547,S118XJ,433386,385649,13633664,188950,2006-06-09 00:00,S,1149807600.0,2006.0
15538426,S71RJ,434151,384600,7190854,98000,2001-08-06 00:00,S,997052400.0,2001.0
15323195,S23HU,436197,384985,20874140,155000,2015-06-03 00:00,T,1433286000.0,2015.0
15322502,S23GN,435809,385288,12135166,123000,2005-06-21 00:00,S,1119308400.0,2005.0
15323895,S23RL,436420,385915,13304087,111145,2006-10-27 00:00,F,1161903600.0,2006.0
15612792,S89DF,434876,384066,8115059,73000,2002-11-01 00:00,T,1036108800.0,2002.0
15541291,S72NE,433367,383267,12674929,383000,2006-08-25 00:00,S,1156460400.0,2006.0
15614315,S89JD,435804,384361,22631020,140000,2017-05-31 00:00,S,1496185200.0,2017.0
15614760,S89NP,435584,383592,17355200,167000,2011-07-15 00:00,S,1310684400.0,2011.0
15305190,S141BH,436964,382716,21635883,85000,2016-05-27 00:00,T,1464303600.0,2016.0
15284445,S118XA,433301,385618,6271479,112000,2001-08-14 00:00,S,997743600.0,2001.0
15536052,S71BW,434820,385640,18010014,117000,2012-10-19 00:00,T,1350601200.0,2012.0
15615432,S89RG,435342,384629,12287350,95000,2005-08-03 00:00,T,1123023600.0,2005.0
15536650,S71DX,434709,385190,8848424,140000,2003-03-14 00:00,D,1047600000.0,2003.0
15324178,S23UJ,436683,385495,8268856,22500,2002-09-23 00:00,T,1032735600.0,2002.0
15281766,S118DJ,434674,385994,10422430,112000,2004-07-12 00:00,T,1089586800.0,2004.0
15285058,S118YQ,433753,385567,8764893,180000,2002-05-17 00:00,S,1021590000.0,2002.0
15603852,S80NX,434329,383728,6946460,45000,2001-05-25 00:00,T,990745200.0,2001.0
15323309,S23LB,436467,384722,7869691,32000,2002-09-13 00:00,S,1031871600.0,2002.0
15281720,S118DB,434802,385803,15619683,75000,2009-05-07 00:00,T,1241650800.0,2009.0
15614969,S89QB,435444,384408,12324672,112000,2005-01-21 00:00,T,1106265600.0,2005.0
15601944,S80EE,433615,382441,18236555,115000,2013-07-15 00:00,F,1373842800.0,2013.0
15614774,S89NQ,435804,383635,10209375,132000,2004-04-16 00:00,S,1082070000.0,2004.0
15286361,S119EG,433593,385019,21263815,227000,2016-03-29 00:00,F,1459206000.0,2016.0
15613129,S89ED,434713,383985,18032250,125000,2012-05-04 00:00,T,1336086000.0,2012.0
15614702,S89NJ,435979,383866,20642405,215170,2015-12-04 00:00,S,1449187200.0,2015.0
15605625,S80ZQ,435041,385303,10212772,67000,2004-01-13 00:00,S,1073952000.0,2004.0
15536345,S71DG,434761,385367,14739382,127000,2007-02-12 00:00,T,1171238400.0,2007.0
15325292,S24RR,435280,385883,13782852,158302,2007-05-31 00:00,F,1180566000.0,2007.0
15604899,S80SA,434753,383456,18897322,95000,2013-07-22 00:00,T,1374447600.0,2013.0
15613619,S89FR,435388,384206,23512054,200000,2018-11-05 00:00,T,1541376000.0,2018.0
15603094,S80JD,434643,383056,21639826,113000,2016-06-17 00:00,T,1466118000.0,2016.0
15604660,S80RH,434410,383615,18014892,122000,2012-03-30 00:00,F,1333062000.0,2012.0
15285673,S119BN,433146,385145,22244879,162000,2017-06-02 00:00,F,1496358000.0,2017.0
15605162,S80UN,434355,384186,9101304,96500,2003-10-27 00:00,T,1067212800.0,2003.0
15281835,S118FS,434234,385810,16674345,300000,2010-06-01 00:00,D,1275346800.0,2010.0
15283353,S118SA,433147,385856,18637101,254600,2013-05-20 00:00,T,1369004400.0,2013.0
15536829,S71FP,434699,384894,12944997,117000,2006-08-22 00:00,T,1156201200.0,2006.0
15539032,S71SN,433894,384766,19190427,125000,2014-11-28 00:00,F,1417132800.0,2014.0
15281648,S118BY,434810,385938,15916369,110000,2009-06-16 00:00,T,1245106800.0,2009.0
15602322,S80GB,434365,382686,19052846,249950,2014-08-28 00:00,S,1409180400.0,2014.0
15605092,S80SU,434342,383838,17215082,124950,2011-06-10 00:00,F,1307660400.0,2011.0
15602189,S80ET,433512,382543,9825076,230500,2003-12-12 00:00,D,1071187200.0,2003.0
15305535,S141FZ,436981,383447,21641812,65000,2016-03-31 00:00,T,1459378800.0,2016.0
15613490,S89FG,434945,384492,13329546,132500,2006-09-11 00:00,T,1157929200.0,2006.0
15538032,S71NQ,433975,385418,18257079,160000,2013-11-01 00:00,F,1383264000.0,2013.0
15611107,S88QH,434933,382895,17091493,95000,2011-01-28 00:00,T,1296172800.0,2011.0
15604235,S80PL,434540,383608,15702067,80500,2009-03-30 00:00,T,1238367600.0,2009.0
15540231,S72EH,433654,384215,22629894,261000,2017-01-27 00:00,D,1485475200.0,2017.0
15603412,S80ND,434280,383379,15180146,157000,2008-10-27 00:00,S,1225065600.0,2008.0
15540656,S72GT,433439,383581,19342243,55000,2014-06-09 00:00,F,1402268400.0,2014.0
15540804,S72HG,433015,383639,8858879,210000,2003-04-23 00:00,S,1051052400.0,2003.0
15603689,S80NP,434321,383535,24058493,202500,2018-11-26 00:00,S,1543190400.0,2018.0
15602121,S80EP,433510,382299,9474972,181000,2003-07-14 00:00,S,1058137200.0,2003.0
15602091,S80EL,433228,382251,8137536,148000,2002-05-09 00:00,S,1020898800.0,2002.0
15537560,S71HP,434509,385200,17274073,197500,2011-09-08 00:00,S,1315436400.0,2011.0
15601742,S80BT,433573,382166,21121429,315000,2016-06-10 00:00,D,1465513200.0,2016.0
15540230,S72EH,433654,384215,21643744,257500,2016-06-10 00:00,S,1465513200.0,2016.0
15541447,S72QD,433680,383431,8460100,78466,2002-01-11 00:00,T,1010707200.0,2002.0
15538345,S71RB,434441,384662,15842489,139950,2009-09-04 00:00,T,1252018800.0,2009.0
15602793,S80HB,434218,383093,24227171,175000,2019-02-28 00:00,T,1551312000.0,2019.0
15610802,S88PT,435645,382840,12295084,215000,2005-06-17 00:00,D,1118962800.0,2005.0
15615518,S89SF,435727,384635,15562666,134950,2008-01-18 00:00,S,1200614400.0,2008.0
15284808,S118YB,433652,385709,11280952,106601,2004-03-19 00:00,T,1079654400.0,2004.0
15321956,S23AR,436340,384632,19386876,112000,2014-05-21 00:00,S,1400626800.0,2014.0
15613671,S89FY,435079,384588,6787782,38000,2001-06-22 00:00,T,993164400.0,2001.0
15282799,S118QG,433603,385867,15019692,175000,2008-03-20 00:00,T,1205971200.0,2008.0
15611629,S88SE,435196,383337,10954750,115000,2004-09-10 00:00,S,1094770800.0,2004.0
15605316,S80US,434371,384162,11606514,95000,2005-05-20 00:00,T,1116543600.0,2005.0
15602208,S80ET,433512,382543,24076417,312500,2018-12-07 00:00,T,1544140800.0,2018.0
15538838,S71SB,433971,384887,23344622,285000,2018-03-15 00:00,T,1521072000.0,2018.0
15536705,S71FE,434993,385385,10893227,66000,2004-01-30 00:00,T,1075420800.0,2004.0
15282777,S118QG,433603,385867,6824828,57950,2001-05-30 00:00,T,991177200.0,2001.0
15286031,S119DQ,433641,384945,20340815,175000,2015-08-21 00:00,F,1440111600.0,2015.0
15536770,S71FJ,434828,385134,11634943,140000,2005-07-22 00:00,S,1121986800.0,2005.0
15603410,S80ND,434280,383379,14415761,48000,2007-01-09 00:00,S,1168300800.0,2007.0
15602164,S80EQ,433556,382341,21463454,237500,2016-01-08 00:00,S,1452211200.0,2016.0
15281473,S118BD,434556,385762,14234147,101350,2007-07-19 00:00,T,1184799600.0,2007.0
15283879,S118UD,433125,385527,12360979,170000,2006-08-07 00:00,T,1154905200.0,2006.0
15283869,S118UD,433125,385527,9894457,145000,2003-08-07 00:00,T,1060210800.0,2003.0
15539034,S71SN,433894,384766,19613714,100000,2014-01-15 00:00,F,1389744000.0,2014.0
15536187,S71DB,434768,385618,20707261,125000,2015-02-13 00:00,T,1423785600.0,2015.0
15536721,S71FF,434927,385364,9705282,75000,2003-09-19 00:00,T,1063926000.0,2003.0
15283797,S118UA,433026,385444,8885062,142500,2003-08-21 00:00,T,1061420400.0,2003.0
15602596,S80GR,434585,382780,13188813,85000,2006-06-09 00:00,S,1149807600.0,2006.0
15602369,S80GF,434576,382686,16821278,155000,2010-07-28 00:00,T,1280271600.0,2010.0
15322199,S23BW,435670,384949,11555850,102500,2005-12-07 00:00,S,1133913600.0,2005.0
15324177,S23UH,436693,385450,21620406,51000,2016-07-11 00:00,T,1468191600.0,2016.0
15612809,S89DF,434876,384066,21389635,140000,2016-02-09 00:00,T,1454976000.0,2016.0
15614798,S89NS,435640,383847,10876827,142000,2004-10-08 00:00,T,1097190000.0,2004.0
15285786,S119BW,433895,384486,7674528,135500,2002-08-15 00:00,T,1029366000.0,2002.0
15323785,S23QS,436168,385489,21111135,175000,2016-03-30 00:00,S,1459292400.0,2016.0
15323822,S23QU,436115,385686,19928890,130500,2014-03-28 00:00,S,1395964800.0,2014.0
15281628,S118BY,434810,385938,6825508,39500,2001-05-04 00:00,S,988930800.0,2001.0
15612732,S89DD,434933,384063,16212331,69000,2009-03-30 00:00,T,1238367600.0,2009.0
15613759,S89FY,435079,384588,21304496,104750,2016-12-12 00:00,F,1481500800.0,2016.0
15325165,S24NT,434923,385802,10436747,94500,2004-12-17 00:00,T,1103241600.0,2004.0
15613630,S89FT,435111,384594,11658919,94050,2005-09-30 00:00,T,1128034800.0,2005.0
15281323,S118AQ,434243,385672,17873070,116000,2012-08-24 00:00,F,1345762800.0,2012.0
15537361,S71HE,434483,384983,7159359,50000,2001-02-16 00:00,T,982281600.0,2001.0
15286488,S119EQ,433726,384932,9359648,300000,2003-07-16 00:00,T,1058310000.0,2003.0
15283660,S118TW,433121,385619,9580609,176000,2003-12-09 00:00,D,1070928000.0,2003.0
15614249,S89HZ,435768,384219,9105489,29950,2003-02-11 00:00,F,1044921600.0,2003.0
15286429,S119EJ,433724,384703,6612775,48000,2001-01-17 00:00,F,979689600.0,2001.0
15305566,S141GF,436865,383173,11295074,18000,2005-08-26 00:00,T,1125010800.0,2005.0
15613927,S89HB,435491,384338,13367269,105000,2006-09-22 00:00,T,1158879600.0,2006.0
15541482,S72QH,433711,383406,6255666,34757,2001-02-23 00:00,T,982886400.0,2001.0
15615205,S89QS,435600,384478,14546473,119000,2007-03-16 00:00,F,1174003200.0,2007.0
15323221,S23HW,436039,384984,14966286,124995,2008-09-19 00:00,T,1221778800.0,2008.0
15602761,S80HA,434267,383055,8502351,65000,2002-05-31 00:00,T,1022799600.0,2002.0
15284691,S118XU,433561,385677,11349963,105000,2005-03-14 00:00,T,1110758400.0,2005.0
15322250,S23DU,435577,385143,20972181,120000,2015-04-10 00:00,T,1428620400.0,2015.0
15537061,S71GP,434394,384857,13122785,180000,2006-05-26 00:00,T,1148598000.0,2006.0
15603736,S80NR,434372,383547,19696403,130000,2014-01-27 00:00,T,1390780800.0,2014.0
15541384,S72PZ,433311,383054,18487106,90000,2013-12-16 00:00,F,1387152000.0,2013.0
15281672,S118BZ,434868,385825,6432785,45000,2001-01-24 00:00,T,980294400.0,2001.0
15605832,S80ZY,435108,385502,7414829,45550,2001-08-06 00:00,T,997052400.0,2001.0
15285322,S119AL,433715,385264,12154240,182000,2005-12-16 00:00,F,1134691200.0,2005.0
15537527,S71HN,434458,385120,16735731,370000,2010-08-18 00:00,D,1282086000.0,2010.0
15611689,S88SG,435349,382924,18476813,100000,2013-12-09 00:00,F,1386547200.0,2013.0
15283788,S118TZ,433005,385346,23904746,265000,2018-04-06 00:00,T,1522969200.0,2018.0
15325225,S24RQ,435280,385862,13885460,97201,2007-05-31 00:00,F,1180566000.0,2007.0
15322866,S23HF,435595,385317,6285530,38500,2001-10-19 00:00,T,1003446000.0,2001.0
15612421,S89BR,435158,383886,9360100,118500,2003-02-04 00:00,S,1044316800.0,2003.0
15613839,S89GB,435340,384359,15283934,130000,2008-03-20 00:00,T,1205971200.0,2008.0
15612662,S89DA,434988,384044,8568133,61000,2002-09-20 00:00,T,1032476400.0,2002.0
15605895,S87BG,434050,382054,8879369,140000,2003-11-27 00:00,S,1069891200.0,2003.0
15539356,S72BJ,434099,383831,10788830,127000,2004-08-27 00:00,T,1093561200.0,2004.0
15325535,S24TF,435082,385712,22239534,155000,2017-12-12 00:00,T,1513036800.0,2017.0
15609982,S88HN,436118,382221,13408217,328000,2006-12-08 00:00,D,1165536000.0,2006.0
15603728,S80NR,434372,383547,12884016,58950,2006-09-22 00:00,D,1158879600.0,2006.0
15604873,S80SA,434753,383456,9221087,67000,2003-06-13 00:00,T,1055458800.0,2003.0
15538916,S71SG,433879,384832,13020044,177000,2006-03-31 00:00,T,1143759600.0,2006.0
15540259,S72EJ,433463,384308,24412959,340000,2019-01-25 00:00,S,1548374400.0,2019.0
15613101,S89ED,434713,383985,10095118,58000,2004-10-08 00:00,T,1097190000.0,2004.0
15325119,S24NB,435157,385520,21824589,50000,2016-06-13 00:00,F,1465772400.0,2016.0
15321886,S23AJ,435935,384757,21516767,92100,2016-11-01 00:00,T,1477958400.0,2016.0
15285380,S119AL,433715,385264,23508104,185000,2018-11-16 00:00,F,1542326400.0,2018.0
15286150,S119DS,433754,384854,8186138,117500,2002-06-28 00:00,F,1025218800.0,2002.0
15539161,S72AX,434253,383939,6802167,18250,2001-09-28 00:00,F,1001631600.0,2001.0
15284711,S118XW,433558,385639,7380283,86150,2001-10-12 00:00,S,1002841200.0,2001.0
15604640,S80RD,434618,383492,23636767,150000,2018-06-25 00:00,S,1529881200.0,2018.0
15325411,S24ST,435357,385856,14332247,135958,2007-06-08 00:00,F,1181257200.0,2007.0
15611392,S88QU,435001,383147,9781304,155000,2003-10-24 00:00,S,1066950000.0,2003.0
15612416,S89BP,435211,383888,20932414,265000,2015-11-30 00:00,D,1448841600.0,2015.0
15603515,S80NH,434436,383690,14590739,11990,2007-05-23 00:00,T,1179874800.0,2007.0
15305700,S141LB,436781,384194,13333681,86000,2006-08-08 00:00,T,1154991600.0,2006.0
15536234,S71DD,434738,385609,19129678,170000,2014-08-15 00:00,T,1408057200.0,2014.0
15305641,S141JG,436970,383707,12495729,79000,2006-05-24 00:00,T,1148425200.0,2006.0
15538246,S71PF,434175,384929,20872131,210000,2015-06-22 00:00,S,1434927600.0,2015.0
15537064,S71GP,434394,384857,16177186,215000,2009-10-06 00:00,S,1254783600.0,2009.0
15603863,S80NX,434329,383728,9609355,69950,2003-05-02 00:00,T,1051830000.0,2003.0
15286972,S119HA,433073,384161,14274277,293500,2007-10-19 00:00,D,1192748400.0,2007.0
15283132,S118RP,433362,385969,10708427,250000,2004-05-21 00:00,T,1085094000.0,2004.0
15286410,S119EH,433837,384918,15085524,155000,2008-02-14 00:00,F,1202947200.0,2008.0
15285694,S119BQ,433441,384752,13500578,575000,2006-09-21 00:00,D,1158793200.0,2006.0
15320295,S22AB,436976,384739,7592153,30000,2002-11-29 00:00,S,1038528000.0,2002.0
15603596,S80NL,434503,383530,6915752,39000,2001-05-15 00:00,T,989881200.0,2001.0
15540425,S72GF,433330,383752,8602025,143000,2002-12-09 00:00,D,1039392000.0,2002.0
15612379,S89BH,435265,383744,8922498,128000,2003-10-31 00:00,S,1067558400.0,2003.0
15605288,S80UR,434382,384143,17601505,95000,2012-09-28 00:00,T,1348786800.0,2012.0
15541304,S72NF,433109,383145,18036483,405000,2012-08-31 00:00,S,1346367600.0,2012.0
15536374,S71DH,434741,385350,7274545,42950,2001-01-26 00:00,T,980467200.0,2001.0
15284441,S118WB,433418,385517,16771797,320000,2010-04-29 00:00,S,1272495600.0,2010.0
15539261,S72BE,434351,384343,9343805,70000,2003-09-01 00:00,T,1062370800.0,2003.0
15610328,S88LF,436430,382737,23310835,75000,2018-04-20 00:00,F,1524178800.0,2018.0
15603247,S80JN,434515,383069,10116203,90000,2004-01-09 00:00,S,1073606400.0,2004.0
