TimeStamp,Total Particles (ug/m^3),PM10 particles (ug/m^3),PM2.5 particles (ug/m^3),PM1 particles (ug/m^3),Temperature (Celcius),Humidity (% RH)
05/03/2019 15:30,31.6,17.8,6.66,2.54,7.6,7.6
05/03/2019 15:45,30,18.2,6.65,2.49,7.6,7.6
05/03/2019 16:00,33.4,18.8,6.72,2.47,7.6,7.6
05/03/2019 16:15,39.3,21.6,7.04,2.6,7.6,7.6
05/03/2019 16:30,47.6,26.2,8.8,3.45,7.6,7.6
05/03/2019 16:45,29.8,16.6,6.2,2.34,7.6,7.6
05/03/2019 17:00,24.5,14.4,5.74,2.32,7.6,7.6
05/03/2019 17:15,30.4,17.3,6.07,2.34,7.6,7.6
05/03/2019 17:30,26.3,14.6,5.64,2.23,7.6,7.6
05/03/2019 17:45,26.4,15.1,5.72,2.2,7.6,7.6
05/03/2019 18:00,26,15.4,5.94,2.36,7.6,7.6
05/03/2019 18:15,28.3,16.7,6.26,2.53,7.6,7.6
05/03/2019 18:30,27.8,15.9,6.14,2.45,7.6,7.6
05/03/2019 18:45,28.9,17.2,7.07,3.05,7.6,7.6
05/03/2019 19:00,27.7,17.2,7.04,3.1,7.6,7.6
05/03/2019 19:15,31.7,18.5,7.28,3.05,7.6,7.6
05/03/2019 19:30,67,39,15.52,7.19,7.6,7.6
05/03/2019 19:45,59.2,35.5,14.65,6.89,7.6,7.6
05/03/2019 20:00,51.8,31.4,13.68,6.61,7.6,7.6
05/03/2019 20:15,48.4,30.1,13.64,6.8,7.6,7.6
05/03/2019 20:30,54.3,32,13.72,6.64,7.6,7.6
05/03/2019 20:45,50.9,30,11.55,5.37,7.6,7.6
05/03/2019 21:00,32.2,19.3,8.59,4.03,7.6,7.6
05/03/2019 21:15,28.6,17.7,7.74,3.57,7.6,7.6
05/03/2019 21:30,29.6,18.2,7.96,3.68,7.6,7.6
05/03/2019 21:45,29.9,18.3,7.54,3.56,7.6,7.6
05/03/2019 22:00,32,18.4,7.87,3.71,7.6,7.6
05/03/2019 22:15,32.4,19.2,8.31,3.98,7.6,7.6
05/03/2019 22:30,33.1,20.8,9.21,4.32,7.6,7.6
05/03/2019 22:45,34.8,21.2,9.55,4.62,7.6,7.6
05/03/2019 23:00,31,18.6,8.17,3.8,7.6,7.6
05/03/2019 23:15,27.8,17.9,8.54,4.2,7.6,7.6
05/03/2019 23:30,28.5,17.4,7.97,3.83,7.6,7.6
05/03/2019 23:45,29.2,18.2,7.84,3.74,7.6,7.6
06/03/2019 0:00,29.7,17.8,7.79,3.6,7.6,7.6
06/03/2019 0:15,31.5,18.5,7.63,3.47,7.6,7.6
06/03/2019 0:30,35.4,20.1,8.65,3.9,7.6,7.6
06/03/2019 0:45,37.2,21.9,8.88,3.99,7.6,7.6
06/03/2019 1:00,32.8,19.6,8.38,3.71,7.6,7.6
06/03/2019 1:15,30.7,19.4,8.25,3.64,7.6,7.6
06/03/2019 1:30,32.1,19,8.2,3.69,7.6,7.6
06/03/2019 1:45,36,22.4,9.46,4.16,7.6,7.6
06/03/2019 2:00,47.4,26.4,10.07,4.23,7.6,7.6
06/03/2019 2:15,49.1,29.6,11,4.6,7.6,7.6
06/03/2019 2:30,46.4,27.2,11.34,4.99,7.6,7.6
06/03/2019 2:45,52.1,30.2,12.02,5.27,7.6,7.6
06/03/2019 3:00,48.8,28.5,11.66,5.09,7.6,7.6
06/03/2019 3:15,54,31.8,12.27,5.3,7.6,7.6
06/03/2019 3:30,38.4,22.7,9.89,4.41,7.6,7.6
06/03/2019 3:45,43.5,25.9,10.72,4.67,7.6,7.6
06/03/2019 4:00,49.3,30.1,12.32,5.47,7.6,7.6
06/03/2019 4:15,50.8,30,12.99,5.78,7.6,7.6
06/03/2019 4:30,39.7,23.2,10.21,4.65,7.6,7.6
06/03/2019 4:45,35,21.9,9.55,4.3,7.6,7.6
06/03/2019 5:00,37.4,22.1,9.34,4.28,7.6,7.6
06/03/2019 5:15,35.2,22.2,9.67,4.45,7.6,7.6
06/03/2019 5:30,44,25.6,10.72,4.88,7.6,7.6
06/03/2019 5:45,39.1,24,10.87,4.9,7.6,7.6
06/03/2019 6:00,36.1,21.8,10.06,4.59,7.6,7.6
06/03/2019 6:15,34.3,21.4,9.87,4.62,7.6,7.6
06/03/2019 6:30,42.8,26,11.59,5.5,7.6,7.6
06/03/2019 6:45,44.8,28.6,11.59,5.49,7.6,7.6
06/03/2019 7:00,49.1,30.3,13.19,6.35,7.6,7.6
06/03/2019 7:15,50,29.6,12.67,6.13,7.6,7.6
06/03/2019 7:30,47.4,29.1,12.03,5.85,7.6,7.6
06/03/2019 7:45,96.8,53.6,16.8,7.3,7.6,7.6
06/03/2019 8:00,123.3,66.9,19.38,8.18,7.6,7.6
06/03/2019 8:15,63.9,37.1,14.9,6.97,7.6,7.6
06/03/2019 8:30,39.8,23.4,9.08,4.31,7.6,7.6
06/03/2019 8:45,29.9,18.2,7.47,3.58,7.6,7.6
06/03/2019 9:00,27,16.7,6.95,3.23,7.6,7.6
06/03/2019 9:15,24.9,15.8,6.27,2.84,7.6,7.6
06/03/2019 9:30,29.9,18,7.1,3.24,7.6,7.6
06/03/2019 9:45,33.5,18.7,6.82,2.88,7.6,7.6
06/03/2019 10:00,20.4,13,4.94,2.05,7.6,7.6
06/03/2019 10:15,20.3,11.7,4.46,1.72,7.6,7.6
06/03/2019 10:30,22.1,12.4,4.75,1.85,7.6,7.6
06/03/2019 10:45,22.4,12.2,4.08,1.59,7.6,7.6
06/03/2019 11:00,16.4,9.5,3.46,1.35,7.6,7.6
06/03/2019 11:15,16.6,10,4.26,1.84,7.6,7.6
06/03/2019 11:30,20.6,12.6,5.14,2.3,7.6,7.6
06/03/2019 11:45,21.3,12.9,5.05,2.27,7.6,7.6
06/03/2019 12:00,21.2,12.8,5.25,2.3,7.6,7.6
06/03/2019 12:15,24,13.7,5.53,2.52,7.6,7.6
06/03/2019 12:30,28.1,15.2,6.31,2.95,7.6,7.6
06/03/2019 12:45,22.6,13.7,5.6,2.64,7.6,7.6
06/03/2019 13:00,24.5,14.6,5.72,2.65,7.6,7.6
06/03/2019 13:15,24.7,14.5,5.61,2.6,7.6,7.6
06/03/2019 13:30,22.8,13.3,5.41,2.65,7.6,7.6
06/03/2019 13:45,23,13.6,5.61,2.79,7.6,7.6
06/03/2019 14:00,23.6,13.8,5.25,2.44,7.6,7.6
06/03/2019 14:15,17.8,8.3,3.02,1.37,7.6,7.6
06/03/2019 14:30,16,9.5,4.78,2.31,7.6,7.6
06/03/2019 14:45,13,8.7,5.22,2.55,7.6,7.6
06/03/2019 15:00,16.7,11.4,7.51,4.32,7.6,7.6
06/03/2019 15:15,22.9,15.3,10.05,5.65,7.6,7.6
06/03/2019 15:30,20.4,12.2,6.35,3.25,7.6,7.6
06/03/2019 15:45,22.1,14.4,8.24,4.46,7.6,7.6
06/03/2019 16:00,20.6,12.3,6.78,3.51,7.6,7.6
06/03/2019 16:15,15.1,9.7,4.13,1.81,7.6,7.6
06/03/2019 16:30,18.7,10.5,4.14,1.81,7.6,7.6
06/03/2019 16:45,16.6,9.5,3.86,1.65,7.6,7.6
06/03/2019 17:00,18.7,10.4,4.31,1.84,7.6,7.6
06/03/2019 17:15,13.9,8.4,3.47,1.49,7.6,7.6
06/03/2019 17:30,14,8.1,3.78,1.8,7.6,7.6
06/03/2019 17:45,13.5,7.8,3.76,1.78,7.6,7.6
06/03/2019 18:00,16.1,9.3,3.81,1.79,7.6,7.6
06/03/2019 18:15,15.3,8.6,3.48,1.53,7.6,7.6
06/03/2019 18:30,15.3,7.7,2.92,1.34,7.6,7.6
06/03/2019 18:45,18.7,9.7,3.53,1.51,7.6,7.6
06/03/2019 19:00,15.2,8.5,3.41,1.58,7.6,7.6
06/03/2019 19:15,19.4,9.5,3.66,1.66,7.6,7.6
06/03/2019 19:30,24.3,13.3,4.64,2.12,7.6,7.6
06/03/2019 19:45,25.3,14.7,6.32,2.91,7.6,7.6
06/03/2019 20:00,26.6,15.9,6.2,2.91,7.6,7.6
06/03/2019 20:15,38.3,20.5,7.01,3.16,7.6,7.6
06/03/2019 20:30,27.1,14.9,5.71,2.68,7.6,7.6
06/03/2019 20:45,31.9,17.5,5.52,2.56,7.6,7.6
06/03/2019 21:00,31.5,15.7,4.41,1.9,7.6,7.6
06/03/2019 21:15,14.9,8,2.6,1.09,7.6,7.6
06/03/2019 21:30,11.3,6.6,2.6,1.14,7.6,7.6
06/03/2019 21:45,12,6.8,2.95,1.35,7.6,7.6
06/03/2019 22:00,13.4,7.8,3.06,1.38,7.6,7.6
06/03/2019 22:15,15.4,8,2.96,1.27,7.6,7.6
06/03/2019 22:30,9.5,6.6,3.42,1.66,7.6,7.6
06/03/2019 22:45,11.4,7.3,3.95,1.99,7.6,7.6
06/03/2019 23:00,9,5.8,2.86,1.39,7.6,7.6
06/03/2019 23:15,9.2,5.3,2.81,1.32,7.6,7.6
06/03/2019 23:30,9.5,6.5,3.61,1.81,7.6,7.6
06/03/2019 23:45,13.6,7.9,3.97,1.88,7.6,7.6
07/03/2019 0:00,13.6,8.3,3.85,1.75,7.6,7.6
07/03/2019 0:15,18.9,10.9,5.27,2.52,7.6,7.6
07/03/2019 0:30,20,12.5,6.9,3.45,7.6,7.6
07/03/2019 0:45,19.5,12.1,6.47,3.32,7.6,7.6
07/03/2019 1:00,16.5,10,5.56,2.85,7.6,7.6
07/03/2019 1:15,15.3,9.2,4.7,2.39,7.6,7.6
07/03/2019 1:30,12.5,7.6,4.09,2.05,7.6,7.6
07/03/2019 1:45,9,6,3.34,1.68,7.6,7.6
07/03/2019 2:00,8.9,5.8,3.11,1.55,7.6,7.6
07/03/2019 2:15,8,5.3,2.72,1.29,7.6,7.6
07/03/2019 2:30,7.9,4.8,2.6,1.21,7.6,7.6
07/03/2019 2:45,7.8,4.4,2.33,1.17,7.6,7.6
07/03/2019 3:00,6.7,4.1,2.36,1.19,7.6,7.6
07/03/2019 3:15,6.4,4.4,2.5,1.24,7.6,7.6
07/03/2019 3:30,9.7,6.4,3.39,1.78,7.6,7.6
07/03/2019 3:45,8,5.1,2.79,1.51,7.6,7.6
07/03/2019 4:00,8.4,5.5,3.19,1.76,7.6,7.6
07/03/2019 4:15,9.6,6.6,3.69,2.03,7.6,7.6
07/03/2019 4:30,8.2,5.9,3.4,1.83,7.6,7.6
07/03/2019 4:45,7.3,4.8,2.67,1.48,7.6,7.6
07/03/2019 5:00,7.9,5.3,2.76,1.45,7.6,7.6
07/03/2019 5:15,7.3,4.4,2.26,1.19,7.6,7.6
07/03/2019 5:30,6.6,4.2,2.13,1.07,7.6,7.6
07/03/2019 5:45,7.1,4.1,2.05,1.01,7.6,7.6
07/03/2019 6:00,7.8,4.7,2.26,1.08,7.6,7.6
07/03/2019 6:15,8.6,5.1,2.41,1.13,7.6,7.6
07/03/2019 6:30,8.4,5.3,2.43,1.14,7.6,7.6
07/03/2019 6:45,8.2,5.3,2.42,1.13,7.6,7.6
07/03/2019 7:00,8.1,5.6,2.36,1.1,7.6,7.6
07/03/2019 7:15,9.4,5.6,2.23,1.01,7.6,7.6
07/03/2019 7:30,10.3,6,2.43,1.13,7.6,7.6
07/03/2019 7:45,9.8,6,2.62,1.18,7.6,7.6
07/03/2019 8:00,9.8,5.8,2.49,1.15,7.6,7.6
07/03/2019 8:15,11.5,6.3,2.34,1.06,7.6,7.6
07/03/2019 8:30,11.3,5.7,2.3,1.13,7.6,7.6
07/03/2019 8:45,7.9,4.9,2.43,1.18,7.6,7.6
07/03/2019 9:00,8.4,5,2.07,0.97,7.6,7.6
07/03/2019 9:15,8.5,4.8,1.79,0.81,7.6,7.6
07/03/2019 9:30,5.6,3.3,1.49,0.64,7.6,7.6
07/03/2019 9:45,6.2,3.5,1.33,0.56,7.6,7.6
07/03/2019 10:00,7.3,3.8,1.39,0.54,7.6,7.6
07/03/2019 10:15,6.1,3.4,1.36,0.53,7.6,7.6
07/03/2019 10:30,6.8,4,1.54,0.62,7.6,7.6
07/03/2019 10:45,7.3,4.1,1.56,0.66,7.6,7.6
07/03/2019 11:00,7.8,4.6,1.63,0.62,7.6,7.6
07/03/2019 11:15,6.7,3.8,1.5,0.6,7.6,7.6
07/03/2019 11:30,5.9,3.3,1.46,0.6,7.6,7.6
07/03/2019 11:45,6.9,3.8,1.47,0.55,7.6,7.6
07/03/2019 12:00,5.3,3.3,1.48,0.57,7.6,7.6
07/03/2019 12:15,6.1,3.6,1.51,0.56,7.6,7.6
07/03/2019 12:30,7.8,4.3,1.6,0.61,7.6,7.6
07/03/2019 12:45,8.4,4.4,1.49,0.61,7.6,7.6
07/03/2019 13:00,6.6,3.9,1.58,0.65,7.6,7.6
07/03/2019 13:15,9.7,5,1.57,0.58,7.6,7.6
07/03/2019 13:30,9.8,5.1,1.6,0.61,7.6,7.6
07/03/2019 13:45,6.6,3.6,1.48,0.61,7.6,7.6
07/03/2019 14:00,4.9,3.2,1.48,0.6,7.6,7.6
07/03/2019 14:15,6.6,3.5,1.59,0.66,7.6,7.6
07/03/2019 14:30,7.5,4.6,1.82,0.75,7.6,7.6
07/03/2019 14:45,6.8,4.4,1.78,0.75,7.6,7.6
07/03/2019 15:00,8.3,4.7,1.88,0.76,7.6,7.6
07/03/2019 15:15,9.5,5.3,2.12,0.94,7.6,7.6
07/03/2019 15:30,10.6,7.1,3.69,1.91,7.6,7.6
07/03/2019 15:45,9.6,6.1,2.55,1.09,7.6,7.6
07/03/2019 16:00,13.9,7.4,3.38,1.61,7.6,7.6
07/03/2019 16:15,17.8,11.2,6.27,3.63,7.6,7.6
07/03/2019 16:30,12.1,7.1,3.36,1.6,7.6,7.6
07/03/2019 16:45,11.4,6.8,3.05,1.36,7.6,7.6
07/03/2019 17:00,15.3,7.7,2.88,1.26,7.6,7.6
07/03/2019 17:15,10.8,6.7,2.84,1.3,7.6,7.6
07/03/2019 17:30,12.1,6.2,2.29,0.96,7.6,7.6
07/03/2019 17:45,12.4,7,2.35,0.95,7.6,7.6
07/03/2019 18:00,27.6,14.7,5.43,2.9,7.6,7.6
07/03/2019 18:15,20.9,12.4,6.19,3.43,7.6,7.6
07/03/2019 18:30,9.5,5.8,2.92,1.33,7.6,7.6
07/03/2019 18:45,10.4,6.5,3.26,1.45,7.6,7.6
07/03/2019 19:00,7.8,5.2,2.76,1.24,7.6,7.6
07/03/2019 19:15,8.9,5.2,2.47,1.12,7.6,7.6
07/03/2019 19:30,10.5,6,2.82,1.27,7.6,7.6
07/03/2019 19:45,13.5,7.8,3.28,1.46,7.6,7.6
07/03/2019 20:00,20.7,11.5,4.92,2.28,7.6,7.6
07/03/2019 20:15,48.3,25.5,8.44,3.63,7.6,7.6
07/03/2019 20:30,83.2,43.7,15.49,7.09,7.6,7.6
07/03/2019 20:45,60.6,33.7,13.17,6.07,7.6,7.6
07/03/2019 21:00,60.9,33.6,13.43,6.37,7.6,7.6
07/03/2019 21:15,73.5,41.5,16.91,8.01,7.6,7.6
07/03/2019 21:30,73.2,42.9,18.02,8.68,7.6,7.6
07/03/2019 21:45,92,55.8,25.05,12.27,7.6,7.6
07/03/2019 22:00,87.4,53.4,24.25,12,7.6,7.6
07/03/2019 22:15,100.4,64.9,34.84,17.47,7.6,7.6
07/03/2019 22:30,118,72.8,32.42,15.87,7.6,7.6
07/03/2019 22:45,130,80.2,35.74,18.14,7.6,7.6
07/03/2019 23:00,131,81.8,39.47,21.71,7.6,7.6
07/03/2019 23:15,109.9,67.3,31.29,16.2,7.6,7.6
07/03/2019 23:30,97.2,59.7,29,14.72,7.6,7.6
07/03/2019 23:45,99.2,60.8,27.69,14.11,7.6,7.6
08/03/2019 0:00,87.1,54.3,26.01,13.45,7.6,7.6
08/03/2019 0:15,88.9,52.8,27.15,14.23,7.6,7.6
08/03/2019 0:30,72.5,46.4,25.47,13.18,7.6,7.6
08/03/2019 0:45,69.8,45.8,23.45,11.81,7.6,7.6
08/03/2019 1:00,68.2,43.6,22.24,11.23,7.6,7.6
08/03/2019 1:15,58.3,36.7,18.21,9.11,7.6,7.6
08/03/2019 1:30,65.8,41.3,19.39,9.35,7.6,7.6
08/03/2019 1:45,41.5,27.5,15.24,7.74,7.6,7.6
08/03/2019 2:00,32.9,21.4,10.69,5.36,7.6,7.6
08/03/2019 2:15,57.7,39.4,16.55,8.43,7.6,7.6
08/03/2019 2:30,36.6,23.8,12.4,6.35,7.6,7.6
08/03/2019 2:45,43.4,27.4,13.74,6.94,7.6,7.6
08/03/2019 3:00,80.3,49.1,23.54,12.12,7.6,7.6
08/03/2019 3:15,56.4,34.6,17.56,9.06,7.6,7.6
08/03/2019 3:30,57.9,35.9,17.41,8.81,7.6,7.6
08/03/2019 3:45,54.1,33.5,16.96,8.71,7.6,7.6
08/03/2019 4:00,46.2,26.9,12.98,6.56,7.6,7.6
08/03/2019 4:15,32.6,20.1,9.75,4.89,7.6,7.6
08/03/2019 4:30,34.5,20.2,8.77,4.31,7.6,7.6
08/03/2019 4:45,29.8,18.6,8.72,4.38,7.6,7.6
08/03/2019 5:00,30.5,19.1,8.52,4.03,7.6,7.6
08/03/2019 5:15,33.1,18.9,7.63,3.51,7.6,7.6
08/03/2019 5:30,28.7,16.7,6.56,3.02,7.6,7.6
08/03/2019 5:45,30.3,18.1,7.17,3.41,7.6,7.6
08/03/2019 6:00,40.3,22.1,8.75,4.13,7.6,7.6
08/03/2019 6:15,41.8,22.7,9.47,4.45,7.6,7.6
08/03/2019 6:30,35.9,20.4,8.64,4.07,7.6,7.6
08/03/2019 6:45,27,16.2,7.27,3.41,7.6,7.6
08/03/2019 7:00,28.1,16.6,7.07,3.4,7.6,7.6
08/03/2019 7:15,30,17.7,7.4,3.52,7.6,7.6
08/03/2019 7:30,33.5,19.6,7.56,3.57,7.6,7.6
08/03/2019 7:45,29.9,17.5,7.61,3.65,7.6,7.6
08/03/2019 8:00,62.7,29.9,9.65,4.43,7.6,7.6
08/03/2019 8:15,39.7,20.9,8.56,4.14,7.6,7.6
08/03/2019 8:30,27.8,16.8,7.74,3.92,7.6,7.6
08/03/2019 8:45,23.5,14.9,7.5,3.72,7.6,7.6
08/03/2019 9:00,21.2,13.6,6.93,3.61,7.6,7.6
08/03/2019 9:15,20.6,13.1,6.74,3.56,7.6,7.6
08/03/2019 9:30,25.7,14.1,6.2,3.05,7.6,7.6
08/03/2019 9:45,41.2,22.9,9.67,4.7,7.6,7.6
08/03/2019 10:00,44.3,24.9,10.27,4.95,7.6,7.6
08/03/2019 10:15,38.9,21.2,8.15,3.73,7.6,7.6
08/03/2019 10:30,38.2,20.5,8.26,3.85,7.6,7.6
08/03/2019 10:45,36.9,20.7,7.94,3.69,7.6,7.6
08/03/2019 11:00,28.8,16.6,7.23,3.48,7.6,7.6
08/03/2019 11:15,28.4,15.7,6.49,3.06,7.6,7.6
08/03/2019 11:30,26.6,15,6.36,3.01,7.6,7.6
08/03/2019 11:45,31.1,16.8,6.35,2.89,7.6,7.6
08/03/2019 12:00,50.3,27.1,8.09,3.11,7.6,7.6
08/03/2019 12:15,56.3,31,8.86,3.35,7.6,7.6
08/03/2019 12:30,64,32.1,9.23,3.44,7.6,7.6
08/03/2019 12:45,61.9,33.3,9.54,3.62,7.6,7.6
08/03/2019 13:00,61.2,32.3,9.1,3.37,7.6,7.6
08/03/2019 13:15,60.9,32.6,9.17,3.4,7.6,7.6
08/03/2019 13:30,64.2,32.4,9.57,3.41,7.6,7.6
08/03/2019 13:45,66.2,35.3,9.51,3.5,7.6,7.6
08/03/2019 14:00,59.1,32.5,9.4,3.37,7.6,7.6
08/03/2019 14:15,61.3,32.8,9.07,3.34,7.6,7.6
08/03/2019 14:30,55.5,28.8,8.69,3.17,7.6,7.6
08/03/2019 14:45,54.8,29.6,8.71,3.21,7.6,7.6
08/03/2019 15:00,53.2,29.9,8.57,3.2,7.6,7.6
08/03/2019 15:15,60.9,30.7,8.81,3.31,7.6,7.6
08/03/2019 15:30,55.6,29.5,8.61,3.25,7.6,7.6
08/03/2019 15:45,53.1,28.7,8.84,3.4,7.6,7.6
08/03/2019 16:00,65.9,33.3,9.21,3.4,7.6,7.6
08/03/2019 16:15,70.1,36.2,9.51,3.32,7.6,7.6
08/03/2019 16:30,70.3,37,9.81,3.31,7.6,7.6
08/03/2019 16:45,74.5,37.9,9.97,3.42,7.6,7.6
08/03/2019 17:00,74.8,37.7,9.54,3.2,7.6,7.6
08/03/2019 17:15,67.5,35.5,9.82,3.4,7.6,7.6
08/03/2019 17:30,66.2,35.1,9.3,3.25,7.6,7.6
08/03/2019 17:45,61.7,31.8,8.75,3.08,7.6,7.6
08/03/2019 18:00,66.2,35.2,10.9,4.19,7.6,7.6
08/03/2019 18:15,74.3,38.7,11.16,4.3,7.6,7.6
08/03/2019 18:30,77.7,39.2,11.07,4.18,7.6,7.6
08/03/2019 18:45,54.1,27.9,8.93,3.65,7.6,7.6
08/03/2019 19:00,46.2,25.7,8.5,3.53,7.6,7.6
08/03/2019 19:15,52.4,28.1,8.83,3.62,7.6,7.6
08/03/2019 19:30,54.4,30,10.4,4.46,7.6,7.6
08/03/2019 19:45,64.2,34.7,10.73,4.5,7.6,7.6
08/03/2019 20:00,57.9,31.9,10.83,4.65,7.6,7.6
08/03/2019 20:15,58.3,32.8,11.14,4.87,7.6,7.6
08/03/2019 20:30,90.8,50.7,18.37,8.65,7.6,7.6
08/03/2019 20:45,101.9,59.3,23.29,11.53,7.6,7.6
08/03/2019 21:00,96,54.7,20.03,9.05,7.6,7.6
08/03/2019 21:15,101,56.8,22.01,9.79,7.6,7.6
08/03/2019 21:30,113.6,70.1,36.78,15.27,7.6,7.6
08/03/2019 21:45,84.6,47.7,17.2,7.33,7.6,7.6
08/03/2019 22:00,88.5,50.2,20.41,8.95,7.6,7.6
08/03/2019 22:15,82.9,46.8,18.71,8.29,7.6,7.6
08/03/2019 22:30,91.3,53,22.69,10.62,7.6,7.6
08/03/2019 22:45,104.4,58.8,24.96,11.79,7.6,7.6
08/03/2019 23:00,105.6,58.5,22,10.16,7.6,7.6
08/03/2019 23:15,88.9,46.6,17.53,7.97,7.6,7.6
08/03/2019 23:30,80.2,44.8,17.6,8.26,7.6,7.6
08/03/2019 23:45,71.6,40.5,15.8,7.21,7.6,7.6
09/03/2019 0:00,81.8,43.5,16.73,7.54,7.6,7.6
09/03/2019 0:15,77.2,43.2,16.43,7.38,7.6,7.6
09/03/2019 0:30,69.4,37.6,13.63,6.18,7.6,7.6
09/03/2019 0:45,61.3,34.1,13.03,6,7.6,7.6
09/03/2019 1:00,64.5,36.5,13.9,6.37,7.6,7.6
09/03/2019 1:15,75,43.1,13.7,6.26,7.6,7.6
09/03/2019 1:30,55,31.8,12.78,5.88,7.6,7.6
09/03/2019 1:45,58.7,32.5,11.6,5.26,7.6,7.6
09/03/2019 2:00,62.3,32.2,10.73,4.8,7.6,7.6
09/03/2019 2:15,59.2,32.3,10.77,4.77,7.6,7.6
09/03/2019 2:30,62.3,34.3,11.21,4.91,7.6,7.6
09/03/2019 2:45,69.8,37,12.59,5.62,7.6,7.6
09/03/2019 3:00,58.7,33.8,12.09,5.57,7.6,7.6
09/03/2019 3:15,65.6,37.6,15.44,7.53,7.6,7.6
09/03/2019 3:30,72.2,44.7,21.71,11.17,7.6,7.6
09/03/2019 3:45,67,40.1,18.55,9.75,7.6,7.6
09/03/2019 4:00,61.6,36.1,16.13,8.25,7.6,7.6
09/03/2019 4:15,54.2,32.5,13.39,6.98,7.6,7.6
09/03/2019 4:30,74.6,44.2,22.44,12.93,7.6,7.6
09/03/2019 4:45,70.7,41.2,18.17,9.31,7.6,7.6
09/03/2019 5:00,81,45.6,19.52,9.87,7.6,7.6
09/03/2019 5:15,75.6,43.3,19.39,9.94,7.6,7.6
09/03/2019 5:30,79.6,44.5,18.91,9.71,7.6,7.6
09/03/2019 5:45,78.4,43.6,17.16,8.43,7.6,7.6
09/03/2019 6:00,73.3,41,18.64,9.76,7.6,7.6
09/03/2019 6:15,82,48.3,22.02,11.86,7.6,7.6
09/03/2019 6:30,79.7,44.9,18.47,9.46,7.6,7.6
09/03/2019 6:45,88.4,49.1,20.53,10.62,7.6,7.6
09/03/2019 7:00,84.6,48.4,21.78,11.76,7.6,7.6
09/03/2019 7:15,95.7,52.4,20.91,10.96,7.6,7.6
09/03/2019 7:30,88.9,48.4,19.56,9.38,7.6,7.6
09/03/2019 7:45,78.4,44.3,18.36,8.76,7.6,7.6
09/03/2019 8:00,82.2,46.1,18.94,9.24,7.6,7.6
09/03/2019 8:15,123.6,67.2,25.14,12.9,7.6,7.6
09/03/2019 8:30,151.5,80.9,28.45,14.11,7.6,7.6
09/03/2019 8:45,181.2,95.9,31.21,14.41,7.6,7.6
09/03/2019 9:00,189,98.1,32.57,15.27,7.6,7.6
09/03/2019 9:15,135.4,76,23.29,10.89,7.6,7.6
09/03/2019 9:30,97.1,51.1,17.22,7.99,7.6,7.6
09/03/2019 9:45,68.2,36,11.44,5.1,7.6,7.6
09/03/2019 10:00,55.2,28.2,8.47,3.55,7.6,7.6
09/03/2019 10:15,51.9,26,7.57,3.13,7.6,7.6
09/03/2019 10:30,49.8,23.8,6.78,2.66,7.6,7.6
09/03/2019 10:45,36.2,17.6,4.95,1.8,7.6,7.6
09/03/2019 11:00,31.5,16.5,4.07,1.45,7.6,7.6
09/03/2019 11:15,36.6,18.2,4.84,1.81,7.6,7.6
09/03/2019 11:30,32.5,16.1,4.57,1.73,7.6,7.6
09/03/2019 11:45,36.9,19.3,5.15,1.92,7.6,7.6
09/03/2019 12:00,41,20.1,5.44,2.17,7.6,7.6
09/03/2019 12:15,38,19,5.62,2.33,7.6,7.6
09/03/2019 12:30,22.2,12,3.95,1.58,7.6,7.6
09/03/2019 12:45,30,15.7,5.74,2.51,7.6,7.6
09/03/2019 13:00,27.3,15.5,6.01,2.6,7.6,7.6
09/03/2019 13:15,39.2,20,5.9,2.18,7.6,7.6
09/03/2019 13:30,15.7,8,2.47,0.86,7.6,7.6
09/03/2019 13:45,20.5,9.1,2.46,0.78,7.6,7.6
09/03/2019 14:00,15.6,8.5,2.52,0.87,7.6,7.6
09/03/2019 14:15,24.1,10.4,2.97,1.05,7.6,7.6
09/03/2019 14:30,13.8,7.9,2.37,0.83,7.6,7.6
09/03/2019 14:45,17.3,7.9,2.41,0.86,7.6,7.6
09/03/2019 15:00,14.3,7.8,2.3,0.82,7.6,7.6
09/03/2019 15:15,16.4,8.2,2.66,0.97,7.6,7.6
09/03/2019 15:30,19.6,9.9,2.93,1.05,7.6,7.6
09/03/2019 15:45,17.4,9.4,3.16,1.21,7.6,7.6
09/03/2019 16:00,15.9,9.1,3.2,1.25,7.6,7.6
09/03/2019 16:15,18.9,9.8,2.77,1,7.6,7.6
09/03/2019 16:30,17.8,9.4,2.63,0.92,7.6,7.6
09/03/2019 16:45,24.1,10.1,2.9,1.03,7.6,7.6
09/03/2019 17:00,15.6,9.1,3.63,1.62,7.6,7.6
09/03/2019 17:15,16.9,8.4,3.13,1.29,7.6,7.6
09/03/2019 17:30,16.8,8.8,3.11,1.24,7.6,7.6
09/03/2019 17:45,15.7,8.2,2.89,1.14,7.6,7.6
09/03/2019 18:00,20.2,10,4.09,1.96,7.6,7.6
09/03/2019 18:15,22.6,11.4,3.95,1.76,7.6,7.6
09/03/2019 18:30,22.9,10.3,3.51,1.43,7.6,7.6
09/03/2019 18:45,27.8,17.7,3.78,1.64,7.6,7.6
09/03/2019 19:00,20.1,10,3.26,1.27,7.6,7.6
09/03/2019 19:15,22.2,11.5,4.32,1.77,7.6,7.6
09/03/2019 19:30,22.7,12.3,4.35,1.8,7.6,7.6
09/03/2019 19:45,27.6,13.7,4.8,1.95,7.6,7.6
